Transaction ID,Date,Product,Category,Quantity,Price,Total Sales
1989,2028-06-11,Product_D,Category_3,53,241.48,12798.439999999999
1990,2028-06-12,Product_C,Category_3,27,58.21,1571.67
1991,2028-06-13,Product_B,Category_4,15,499.01,7485.15
1992,2028-06-14,Product_B,Category_2,96,328.51,31536.96
1993,2028-06-15,Product_C,Category_4,2,308.16,616.32
1994,2028-06-16,Product_B,Category_1,15,459.13,6886.95
1995,2028-06-17,Product_D,Category_3,44,275.52,12122.88
1996,2028-06-18,Product_D,Category_4,44,186.6,8210.4
1997,2028-06-19,Product_B,Category_4,11,95.62,1051.8200000000002
1998,2028-06-20,Product_B,Category_1,73,407.19,29724.87
1999,2028-06-21,Product_B,Category_4,67,172.19,11536.73
2000,2028-06-22,Product_A,Category_2,96,263.04,25251.840000000004
2001,2028-06-23,Product_C,Category_3,34,259.35,8817.900000000001
2002,2028-06-24,Product_D,Category_3,52,372.79,19385.08
2003,2028-06-25,Product_D,Category_1,68,345.25,23477.0
2004,2028-06-26,Product_A,Category_1,29,217.55,6308.950000000001
2005,2028-06-27,Product_B,Category_3,48,218.76,10500.48
2006,2028-06-28,Product_C,Category_3,15,142.46,2136.9
2007,2028-06-29,Product_C,Category_4,11,177.05,1947.5500000000002
2008,2028-06-30,Product_D,Category_1,42,358.62,15062.04
2009,2028-07-01,Product_C,Category_1,49,285.55,13991.95
2010,2028-07-02,Product_B,Category_3,74,35.01,2590.74
2011,2028-07-03,Product_C,Category_2,15,259.01,3885.1499999999996
2012,2028-07-04,Product_C,Category_1,11,477.97,5257.67
2013,2028-07-05,Product_A,Category_1,49,63.55,3113.95
2014,2028-07-06,Product_C,Category_1,10,61.4,614.0
2015,2028-07-07,Product_D,Category_3,16,337.2,5395.2
2016,2028-07-08,Product_D,Category_4,87,479.3,41699.1
2017,2028-07-09,Product_D,Category_3,11,23.09,253.99
2018,2028-07-10,Product_A,Category_3,69,178.82,12338.58
2019,2028-07-11,Product_D,Category_1,78,42.83,3340.74
2020,2028-07-12,Product_B,Category_1,54,140.25,7573.5
2021,2028-07-13,Product_C,Category_2,87,281.71,24508.769999999997
2022,2028-07-14,Product_D,Category_3,49,226.64,11105.359999999999
2023,2028-07-15,Product_B,Category_4,21,188.03,3948.63
2024,2028-07-16,Product_B,Category_4,95,113.23,10756.85
2025,2028-07-17,Product_D,Category_3,13,313.53,4075.8899999999994
2026,2028-07-18,Product_C,Category_1,24,292.12,7010.88
2027,2028-07-19,Product_B,Category_1,83,334.91,27797.530000000002
2028,2028-07-20,Product_B,Category_2,50,398.67,19933.5
2029,2028-07-21,Product_C,Category_4,50,367.44,18372.0
2030,2028-07-22,Product_C,Category_1,68,479.06,32576.08
2031,2028-07-23,Product_C,Category_1,71,93.01,6603.71
2032,2028-07-24,Product_A,Category_1,18,476.19,8571.42
2033,2028-07-25,Product_B,Category_2,63,94.35,5944.049999999999
2034,2028-07-26,Product_D,Category_4,54,422.99,22841.46
2035,2028-07-27,Product_B,Category_2,89,396.34,35274.259999999995
2036,2028-07-28,Product_D,Category_2,60,336.37,20182.2
2037,2028-07-29,Product_A,Category_2,76,356.06,27060.56
2038,2028-07-30,Product_B,Category_2,55,348.85,19186.75
2039,2028-07-31,Product_C,Category_3,17,269.66,4584.22
2040,2028-08-01,Product_C,Category_1,8,26.0,208.0
2041,2028-08-02,Product_B,Category_2,3,293.99,881.97
2042,2028-08-03,Product_D,Category_4,39,200.67,7826.129999999999
2043,2028-08-04,Product_D,Category_2,31,143.46,4447.26
2044,2028-08-05,Product_B,Category_2,99,250.16,24765.84
2045,2028-08-06,Product_D,Category_4,63,425.57,26810.91
2046,2028-08-07,Product_B,Category_2,48,293.39,14082.72
2047,2028-08-08,Product_C,Category_1,96,482.73,46342.08
2048,2028-08-09,Product_D,Category_4,81,216.08,17502.48
2049,2028-08-10,Product_D,Category_1,74,92.46,6842.04
2050,2028-08-11,Product_B,Category_4,58,164.18,9522.44
2051,2028-08-12,Product_D,Category_3,45,80.89,3640.05
2052,2028-08-13,Product_B,Category_1,87,345.59,30066.329999999998
2053,2028-08-14,Product_C,Category_2,3,88.16,264.48
2054,2028-08-15,Product_C,Category_2,77,263.94,20323.38
2055,2028-08-16,Product_C,Category_2,34,462.47,15723.980000000001
2056,2028-08-17,Product_B,Category_4,53,222.59,11797.27
2057,2028-08-18,Product_B,Category_2,23,207.33,4768.59
2058,2028-08-19,Product_A,Category_1,49,109.53,5366.97
2059,2028-08-20,Product_A,Category_1,92,379.36,34901.12
2060,2028-08-21,Product_C,Category_3,31,159.08,4931.4800000000005
2061,2028-08-22,Product_D,Category_4,90,495.3,44577.0
2062,2028-08-23,Product_D,Category_1,72,91.71,6603.12
2063,2028-08-24,Product_C,Category_2,21,11.1,233.1
2064,2028-08-25,Product_C,Category_2,56,274.32,15361.92
2065,2028-08-26,Product_B,Category_1,11,43.63,479.93
2066,2028-08-27,Product_A,Category_3,3,191.13,573.39
2067,2028-08-28,Product_D,Category_3,7,231.31,1619.17
2068,2028-08-29,Product_C,Category_1,38,131.68,5003.84
2069,2028-08-30,Product_D,Category_1,68,489.28,33271.04
2070,2028-08-31,Product_B,Category_4,55,178.97,9843.35
2071,2028-09-01,Product_B,Category_4,93,80.9,7523.700000000001
2072,2028-09-02,Product_B,Category_1,9,28.29,254.60999999999999
2073,2028-09-03,Product_D,Category_2,73,161.62,11798.26
2074,2028-09-04,Product_B,Category_1,67,412.32,27625.44
2075,2028-09-05,Product_D,Category_4,81,130.51,10571.31
2076,2028-09-06,Product_B,Category_1,10,303.37,3033.7
2077,2028-09-07,Product_D,Category_3,45,494.67,22260.15
2078,2028-09-08,Product_A,Category_4,23,178.36,4102.280000000001
2079,2028-09-09,Product_B,Category_3,18,311.84,5613.12
2080,2028-09-10,Product_C,Category_4,62,303.77,18833.739999999998
2081,2028-09-11,Product_C,Category_4,56,301.21,16867.76
2082,2028-09-12,Product_D,Category_4,5,477.16,2385.8
2083,2028-09-13,Product_C,Category_2,90,395.11,35559.9
2084,2028-09-14,Product_D,Category_4,81,14.32,1159.92
2085,2028-09-15,Product_C,Category_3,82,23.67,1940.94
2086,2028-09-16,Product_C,Category_4,80,29.62,2369.6
2087,2028-09-17,Product_B,Category_3,68,188.65,12828.2
2088,2028-09-18,Product_A,Category_1,83,225.42,18709.86
2089,2028-09-19,Product_C,Category_3,80,405.53,32442.399999999998
2090,2028-09-20,Product_A,Category_3,85,321.78,27351.3
2091,2028-09-21,Product_B,Category_3,36,499.99,17999.64
2092,2028-09-22,Product_D,Category_4,2,399.08,798.16
2093,2028-09-23,Product_A,Category_3,29,438.01,12702.289999999999
2094,2028-09-24,Product_B,Category_3,75,99.17,7437.75
2095,2028-09-25,Product_D,Category_3,25,324.3,8107.5
2096,2028-09-26,Product_B,Category_3,23,83.02,1909.4599999999998
2097,2028-09-27,Product_D,Category_3,53,340.74,18059.22
2098,2028-09-28,Product_C,Category_2,64,406.73,26030.72
2099,2028-09-29,Product_C,Category_1,78,157.13,12256.14
2100,2028-09-30,Product_C,Category_3,76,91.94,6987.44
2101,2028-10-01,Product_C,Category_1,75,126.33,9474.75
2102,2028-10-02,Product_A,Category_4,4,407.36,1629.44
2103,2028-10-03,Product_A,Category_3,74,278.06,20576.44
2104,2028-10-04,Product_B,Category_4,13,272.87,3547.31
2105,2028-10-05,Product_D,Category_2,29,292.61,8485.69
2106,2028-10-06,Product_D,Category_4,21,251.23,5275.83
2107,2028-10-07,Product_A,Category_4,98,433.06,42439.88
2108,2028-10-08,Product_B,Category_4,8,258.65,2069.2
2109,2028-10-09,Product_B,Category_3,98,302.02,29597.96
2110,2028-10-10,Product_B,Category_4,8,490.1,3920.8
2111,2028-10-11,Product_B,Category_2,93,233.11,21679.23
2112,2028-10-12,Product_C,Category_3,84,101.7,8542.800000000001
2113,2028-10-13,Product_D,Category_3,39,285.86,11148.54
2114,2028-10-14,Product_D,Category_1,81,355.26,28776.059999999998
2115,2028-10-15,Product_D,Category_4,39,71.33,2781.87
2116,2028-10-16,Product_B,Category_4,92,89.37,8222.04
2117,2028-10-17,Product_C,Category_3,53,21.94,1162.8200000000002
2118,2028-10-18,Product_B,Category_3,70,374.75,26232.5
2119,2028-10-19,Product_C,Category_4,37,109.05,4034.85
2120,2028-10-20,Product_C,Category_2,95,451.53,42895.35
2121,2028-10-21,Product_D,Category_1,71,262.57,18642.47
2122,2028-10-22,Product_A,Category_4,45,478.07,21513.15
2123,2028-10-23,Product_A,Category_3,32,197.7,6326.4
2124,2028-10-24,Product_D,Category_1,31,478.35,14828.85
2125,2028-10-25,Product_B,Category_1,1,489.04,489.04
2126,2028-10-26,Product_C,Category_4,2,73.72,147.44
2127,2028-10-27,Product_D,Category_3,54,71.22,3845.88
2128,2028-10-28,Product_D,Category_3,31,217.52,6743.12
2129,2028-10-29,Product_B,Category_3,14,212.81,2979.34
2130,2028-10-30,Product_D,Category_4,24,328.46,7883.039999999999
2131,2028-10-31,Product_A,Category_3,13,65.2,847.6
2132,2028-11-01,Product_B,Category_4,84,380.6,31970.4
2133,2028-11-02,Product_A,Category_3,75,120.22,9016.5
2134,2028-11-03,Product_D,Category_1,3,83.8,251.39999999999998
2135,2028-11-04,Product_C,Category_2,73,399.32,29150.36
2136,2028-11-05,Product_D,Category_1,34,49.34,1677.5600000000002
2137,2028-11-06,Product_D,Category_3,10,358.68,3586.8
2138,2028-11-07,Product_C,Category_1,79,64.46,5092.339999999999
2139,2028-11-08,Product_C,Category_2,70,372.63,26084.1
2140,2028-11-09,Product_C,Category_1,11,397.36,4370.96
2141,2028-11-10,Product_B,Category_3,99,296.49,29352.510000000002
2142,2028-11-11,Product_C,Category_3,29,182.39,5289.3099999999995
2143,2028-11-12,Product_A,Category_4,30,125.75,3772.5
2144,2028-11-13,Product_B,Category_3,79,406.37,32103.23
2145,2028-11-14,Product_D,Category_2,2,62.33,124.66
2146,2028-11-15,Product_A,Category_4,87,487.49,42411.63
2147,2028-11-16,Product_A,Category_3,13,391.77,5093.01
2148,2028-11-17,Product_C,Category_3,90,348.28,31345.199999999997
2149,2028-11-18,Product_B,Category_3,37,494.43,18293.91
2150,2028-11-19,Product_A,Category_3,21,347.48,7297.08
2151,2028-11-20,Product_D,Category_1,21,60.94,1279.74
2152,2028-11-21,Product_D,Category_4,42,168.07,7058.94
2153,2028-11-22,Product_D,Category_4,69,296.86,20483.34
2154,2028-11-23,Product_C,Category_3,62,291.95,18100.899999999998
2155,2028-11-24,Product_D,Category_1,71,14.93,1060.03
2156,2028-11-25,Product_D,Category_2,88,137.39,12090.32
2157,2028-11-26,Product_D,Category_1,59,370.78,21876.019999999997
2158,2028-11-27,Product_C,Category_1,79,333.2,26322.8
2159,2028-11-28,Product_B,Category_1,68,449.79,30585.72
2160,2028-11-29,Product_B,Category_4,23,480.5,11051.5
2161,2028-11-30,Product_C,Category_1,48,436.07,20931.36
2162,2028-12-01,Product_B,Category_1,89,281.04,25012.56
2163,2028-12-02,Product_B,Category_1,15,276.05,4140.75
2164,2028-12-03,Product_C,Category_2,45,191.05,8597.25
2165,2028-12-04,Product_B,Category_4,13,450.41,5855.33
2166,2028-12-05,Product_B,Category_3,2,417.02,834.04
2167,2028-12-06,Product_D,Category_4,57,391.71,22327.469999999998
2168,2028-12-07,Product_C,Category_2,9,391.42,3522.78
2169,2028-12-08,Product_C,Category_1,23,425.94,9796.62
2170,2028-12-09,Product_D,Category_1,13,460.26,5983.38
2171,2028-12-10,Product_A,Category_1,37,412.31,15255.47
2172,2028-12-11,Product_C,Category_2,69,409.37,28246.53
2173,2028-12-12,Product_A,Category_1,17,333.55,5670.35
2174,2028-12-13,Product_B,Category_2,83,234.47,19461.01
2175,2028-12-14,Product_C,Category_1,22,279.94,6158.68
2176,2028-12-15,Product_B,Category_1,32,272.3,8713.6
2177,2028-12-16,Product_C,Category_2,59,413.86,24417.74
2178,2028-12-17,Product_C,Category_2,22,140.33,3087.26
2179,2028-12-18,Product_C,Category_2,15,187.95,2819.25
2180,2028-12-19,Product_A,Category_2,16,283.02,4528.32
2181,2028-12-20,Product_C,Category_4,33,492.63,16256.789999999999
2182,2028-12-21,Product_D,Category_4,35,249.79,8742.65
2183,2028-12-22,Product_C,Category_1,81,71.96,5828.759999999999
2184,2028-12-23,Product_A,Category_1,29,340.3,9868.7
2185,2028-12-24,Product_C,Category_3,75,312.0,23400.0
2186,2028-12-25,Product_A,Category_1,81,424.83,34411.229999999996
2187,2028-12-26,Product_B,Category_1,92,428.89,39457.88
2188,2028-12-27,Product_D,Category_1,87,136.97,11916.39
2189,2028-12-28,Product_D,Category_4,19,32.22,612.18
2190,2028-12-29,Product_A,Category_1,2,394.66,789.32
2191,2028-12-30,Product_B,Category_1,25,329.67,8241.75
2192,2028-12-31,Product_D,Category_3,87,79.27,6896.49
2193,2029-01-01,Product_C,Category_4,22,492.91,10844.02
2194,2029-01-02,Product_D,Category_4,53,463.7,24576.1
2195,2029-01-03,Product_A,Category_2,5,364.33,1821.6499999999999
2196,2029-01-04,Product_B,Category_1,83,36.32,3014.56
2197,2029-01-05,Product_B,Category_1,62,114.53,7100.86
2198,2029-01-06,Product_A,Category_4,14,169.04,2366.56
2199,2029-01-07,Product_C,Category_2,92,37.39,3439.88
2200,2029-01-08,Product_B,Category_2,8,415.42,3323.36
2201,2029-01-09,Product_A,Category_3,82,47.54,3898.2799999999997
2202,2029-01-10,Product_B,Category_3,35,110.64,3872.4
2203,2029-01-11,Product_B,Category_4,67,166.27,11140.09
2204,2029-01-12,Product_A,Category_4,16,172.65,2762.4
2205,2029-01-13,Product_A,Category_4,61,139.9,8533.9
2206,2029-01-14,Product_C,Category_4,70,489.51,34265.7
2207,2029-01-15,Product_C,Category_3,37,480.8,17789.600000000002
2208,2029-01-16,Product_B,Category_2,89,313.95,27941.55
2209,2029-01-17,Product_C,Category_4,61,71.31,4349.91
2210,2029-01-18,Product_B,Category_1,65,356.27,23157.55
2211,2029-01-19,Product_A,Category_2,55,487.96,26837.8
2212,2029-01-20,Product_A,Category_1,31,499.18,15474.58
2213,2029-01-21,Product_C,Category_4,97,312.14,30277.579999999998
2214,2029-01-22,Product_B,Category_2,12,102.41,1228.92
2215,2029-01-23,Product_C,Category_4,63,417.52,26303.76
2216,2029-01-24,Product_D,Category_2,22,315.15,6933.299999999999
2217,2029-01-25,Product_D,Category_2,4,231.54,926.16
2218,2029-01-26,Product_D,Category_2,93,83.49,7764.57
2219,2029-01-27,Product_D,Category_1,96,127.5,12240.0
2220,2029-01-28,Product_B,Category_1,22,293.55,6458.1
2221,2029-01-29,Product_B,Category_4,59,137.72,8125.48
2222,2029-01-30,Product_A,Category_1,72,244.16,17579.52
2223,2029-01-31,Product_A,Category_1,80,360.64,28851.199999999997
2224,2029-02-01,Product_B,Category_4,99,493.81,48887.19
2225,2029-02-02,Product_D,Category_4,45,31.52,1418.4
2226,2029-02-03,Product_C,Category_3,59,400.42,23624.780000000002
2227,2029-02-04,Product_C,Category_3,10,72.65,726.5
2228,2029-02-05,Product_C,Category_2,20,472.33,9446.6
2229,2029-02-06,Product_D,Category_1,35,387.28,13554.8
2230,2029-02-07,Product_B,Category_1,51,204.95,10452.449999999999
2231,2029-02-08,Product_D,Category_2,11,261.17,2872.8700000000003
2232,2029-02-09,Product_D,Category_2,86,341.58,29375.879999999997
2233,2029-02-10,Product_B,Category_2,75,284.9,21367.5
2234,2029-02-11,Product_D,Category_1,74,490.22,36276.28
2235,2029-02-12,Product_B,Category_1,56,499.33,27962.48
2236,2029-02-13,Product_A,Category_4,78,37.95,2960.1000000000004
2237,2029-02-14,Product_B,Category_1,17,366.66,6233.22
2238,2029-02-15,Product_C,Category_3,61,375.92,22931.120000000003
2239,2029-02-16,Product_B,Category_4,52,397.17,20652.84
2240,2029-02-17,Product_D,Category_2,81,459.37,37208.97
2241,2029-02-18,Product_B,Category_1,56,300.75,16842.0
2242,2029-02-19,Product_A,Category_2,62,134.73,8353.26
2243,2029-02-20,Product_A,Category_3,51,339.12,17295.12
2244,2029-02-21,Product_A,Category_2,40,168.25,6730.0
2245,2029-02-22,Product_A,Category_4,73,177.84,12982.32
2246,2029-02-23,Product_C,Category_1,29,310.35,9000.150000000001
2247,2029-02-24,Product_B,Category_2,49,151.64,7430.36
2248,2029-02-25,Product_B,Category_1,27,350.31,9458.37
2249,2029-02-26,Product_D,Category_4,48,428.03,20545.44
2250,2029-02-27,Product_D,Category_4,54,492.88,26615.52
2251,2029-02-28,Product_A,Category_4,44,92.52,4070.8799999999997
2252,2029-03-01,Product_C,Category_3,53,233.12,12355.36
2253,2029-03-02,Product_C,Category_4,92,372.93,34309.56
2254,2029-03-03,Product_D,Category_3,59,292.92,17282.280000000002
2255,2029-03-04,Product_A,Category_1,86,41.65,3581.9
2256,2029-03-05,Product_D,Category_4,13,180.54,2347.02
2257,2029-03-06,Product_A,Category_4,16,398.93,6382.88
2258,2029-03-07,Product_D,Category_3,44,251.48,11065.119999999999
2259,2029-03-08,Product_D,Category_4,60,350.24,21014.4
2260,2029-03-09,Product_D,Category_2,68,323.85,22021.800000000003
2261,2029-03-10,Product_A,Category_3,7,472.24,3305.6800000000003
2262,2029-03-11,Product_B,Category_3,78,430.5,33579.0
2263,2029-03-12,Product_A,Category_3,5,178.46,892.3000000000001
2264,2029-03-13,Product_B,Category_3,7,253.87,1777.0900000000001
2265,2029-03-14,Product_A,Category_1,74,243.42,18013.079999999998
2266,2029-03-15,Product_A,Category_3,18,146.68,2640.2400000000002
2267,2029-03-16,Product_C,Category_1,67,314.33,21060.11
2268,2029-03-17,Product_C,Category_1,13,137.66,1789.58
2269,2029-03-18,Product_B,Category_1,77,88.24,6794.48
2270,2029-03-19,Product_D,Category_2,49,64.04,3137.9600000000005
2271,2029-03-20,Product_B,Category_2,28,150.37,4210.360000000001
2272,2029-03-21,Product_C,Category_1,16,241.88,3870.08
2273,2029-03-22,Product_C,Category_4,83,66.67,5533.610000000001
2274,2029-03-23,Product_D,Category_2,24,341.14,8187.36
2275,2029-03-24,Product_B,Category_3,53,436.42,23130.260000000002
2276,2029-03-25,Product_D,Category_4,41,219.27,8990.07
2277,2029-03-26,Product_C,Category_2,17,437.89,7444.13
2278,2029-03-27,Product_D,Category_3,59,83.98,4954.820000000001
2279,2029-03-28,Product_B,Category_4,91,47.98,4366.179999999999
2280,2029-03-29,Product_D,Category_2,18,408.79,7358.22
2281,2029-03-30,Product_A,Category_4,8,487.64,3901.12
2282,2029-03-31,Product_D,Category_1,34,176.91,6014.94
2283,2029-04-01,Product_C,Category_1,64,332.08,21253.12
2284,2029-04-02,Product_B,Category_2,89,330.71,29433.19
2285,2029-04-03,Product_D,Category_3,48,345.9,16603.199999999997
2286,2029-04-04,Product_A,Category_3,70,290.41,20328.7
2287,2029-04-05,Product_C,Category_1,90,135.65,12208.5
2288,2029-04-06,Product_B,Category_3,41,49.61,2034.01
2289,2029-04-07,Product_B,Category_1,18,16.68,300.24
2290,2029-04-08,Product_D,Category_2,73,98.35,7179.549999999999
2291,2029-04-09,Product_B,Category_2,29,68.79,1994.91
2292,2029-04-10,Product_B,Category_4,99,28.73,2844.27
2293,2029-04-11,Product_C,Category_2,36,54.32,1955.52
2294,2029-04-12,Product_A,Category_4,27,33.9,915.3
2295,2029-04-13,Product_B,Category_1,64,278.57,17828.48
2296,2029-04-14,Product_B,Category_4,7,38.01,266.07
2297,2029-04-15,Product_C,Category_4,50,498.13,24906.5
2298,2029-04-16,Product_A,Category_2,26,255.86,6652.360000000001
2299,2029-04-17,Product_C,Category_4,8,451.55,3612.4
2300,2029-04-18,Product_C,Category_3,37,249.03,9214.11
2301,2029-04-19,Product_C,Category_1,18,76.58,1378.44
2302,2029-04-20,Product_C,Category_3,44,421.91,18564.04
2303,2029-04-21,Product_B,Category_2,29,126.49,3668.21
2304,2029-04-22,Product_B,Category_1,53,29.82,1580.46
2305,2029-04-23,Product_C,Category_1,90,103.59,9323.1
2306,2029-04-24,Product_D,Category_4,29,303.75,8808.75
2307,2029-04-25,Product_D,Category_1,37,222.98,8250.26
2308,2029-04-26,Product_A,Category_2,86,89.19,7670.34
2309,2029-04-27,Product_A,Category_1,16,271.17,4338.72
2310,2029-04-28,Product_C,Category_1,3,477.0,1431.0
2311,2029-04-29,Product_B,Category_4,23,366.04,8418.92
2312,2029-04-30,Product_D,Category_2,56,43.93,2460.08
2313,2029-05-01,Product_D,Category_2,12,166.69,2000.28
2314,2029-05-02,Product_B,Category_4,33,349.27,11525.91
2315,2029-05-03,Product_D,Category_4,35,78.67,2753.4500000000003
2316,2029-05-04,Product_D,Category_3,41,273.94,11231.539999999999
2317,2029-05-05,Product_A,Category_3,14,277.6,3886.4000000000005
2318,2029-05-06,Product_A,Category_4,49,53.34,2613.6600000000003
2319,2029-05-07,Product_C,Category_3,88,307.0,27016.0
2320,2029-05-08,Product_D,Category_1,50,451.04,22552.0
2321,2029-05-09,Product_D,Category_2,26,329.34,8562.84
2322,2029-05-10,Product_A,Category_3,74,458.59,33935.659999999996
2323,2029-05-11,Product_D,Category_3,44,310.64,13668.16
2324,2029-05-12,Product_B,Category_2,69,378.38,26108.22
2325,2029-05-13,Product_A,Category_1,23,447.38,10289.74
2326,2029-05-14,Product_A,Category_2,18,237.04,4266.72
2327,2029-05-15,Product_B,Category_2,11,87.41,961.51
2328,2029-05-16,Product_C,Category_4,72,68.45,4928.400000000001
2329,2029-05-17,Product_A,Category_2,97,477.22,46290.340000000004
2330,2029-05-18,Product_D,Category_1,63,277.99,17513.37
2331,2029-05-19,Product_D,Category_4,6,344.72,2068.32
2332,2029-05-20,Product_D,Category_3,45,309.78,13940.099999999999
2333,2029-05-21,Product_B,Category_4,15,286.82,4302.3
2334,2029-05-22,Product_C,Category_3,67,284.11,19035.370000000003
2335,2029-05-23,Product_A,Category_1,13,241.79,3143.27
2336,2029-05-24,Product_A,Category_2,17,443.36,7537.12
2337,2029-05-25,Product_C,Category_2,90,69.24,6231.599999999999
2338,2029-05-26,Product_A,Category_3,75,360.77,27057.75
2339,2029-05-27,Product_D,Category_3,99,343.57,34013.43
2340,2029-05-28,Product_C,Category_2,70,40.58,2840.6
2341,2029-05-29,Product_B,Category_1,52,116.36,6050.72
2342,2029-05-30,Product_C,Category_3,92,395.98,36430.16
2343,2029-05-31,Product_C,Category_1,31,124.55,3861.0499999999997
2344,2029-06-01,Product_A,Category_4,35,293.09,10258.15
2345,2029-06-02,Product_C,Category_1,20,51.02,1020.4000000000001
2346,2029-06-03,Product_D,Category_4,19,119.21,2264.99
2347,2029-06-04,Product_A,Category_2,13,446.53,5804.889999999999
2348,2029-06-05,Product_C,Category_1,4,187.28,749.12
2349,2029-06-06,Product_B,Category_2,6,404.88,2429.2799999999997
2350,2029-06-07,Product_B,Category_1,44,244.45,10755.8
2351,2029-06-08,Product_D,Category_3,74,167.91,12425.34
2352,2029-06-09,Product_C,Category_2,55,287.62,15819.1
2353,2029-06-10,Product_D,Category_2,69,271.65,18743.85
2354,2029-06-11,Product_C,Category_2,55,492.54,27089.7
2355,2029-06-12,Product_A,Category_4,44,178.77,7865.88
2356,2029-06-13,Product_B,Category_2,56,330.31,18497.36
2357,2029-06-14,Product_A,Category_3,95,347.88,33048.6
2358,2029-06-15,Product_A,Category_2,61,316.91,19331.510000000002
2359,2029-06-16,Product_D,Category_4,99,244.82,24237.18
2360,2029-06-17,Product_A,Category_4,95,393.9,37420.5
2361,2029-06-18,Product_B,Category_2,42,386.41,16229.220000000001
2362,2029-06-19,Product_C,Category_3,30,479.93,14397.9
2363,2029-06-20,Product_D,Category_1,56,488.71,27367.76
2364,2029-06-21,Product_D,Category_3,79,115.47,9122.13
2365,2029-06-22,Product_B,Category_1,12,330.68,3968.16
2366,2029-06-23,Product_A,Category_4,38,429.67,16327.460000000001
2367,2029-06-24,Product_A,Category_4,20,481.53,9630.599999999999
2368,2029-06-25,Product_A,Category_4,17,79.95,1359.15
2369,2029-06-26,Product_D,Category_2,7,475.05,3325.35
2370,2029-06-27,Product_D,Category_2,8,120.48,963.84
2371,2029-06-28,Product_D,Category_4,29,290.5,8424.5
2372,2029-06-29,Product_D,Category_1,20,330.6,6612.0
2373,2029-06-30,Product_A,Category_2,32,440.96,14110.72
2374,2029-07-01,Product_C,Category_3,44,403.8,17767.2
2375,2029-07-02,Product_A,Category_3,74,467.92,34626.08
2376,2029-07-03,Product_C,Category_3,77,395.81,30477.37
2377,2029-07-04,Product_C,Category_1,18,175.98,3167.64
2378,2029-07-05,Product_A,Category_1,26,97.64,2538.64
2379,2029-07-06,Product_D,Category_1,56,86.27,4831.12
2380,2029-07-07,Product_D,Category_4,61,52.89,3226.29
2381,2029-07-08,Product_A,Category_2,36,466.88,16807.68
2382,2029-07-09,Product_C,Category_4,12,248.24,2978.88
2383,2029-07-10,Product_C,Category_1,58,483.03,28015.739999999998
2384,2029-07-11,Product_D,Category_3,73,389.69,28447.37
2385,2029-07-12,Product_A,Category_1,67,477.35,31982.45
2386,2029-07-13,Product_D,Category_3,19,435.6,8276.4
2387,2029-07-14,Product_B,Category_2,39,295.83,11537.369999999999
2388,2029-07-15,Product_A,Category_4,58,120.66,6998.28
2389,2029-07-16,Product_D,Category_1,88,134.48,11834.24
2390,2029-07-17,Product_B,Category_4,91,191.98,17470.18
2391,2029-07-18,Product_C,Category_4,10,21.91,219.1
2392,2029-07-19,Product_B,Category_3,76,336.75,25593.0
2393,2029-07-20,Product_A,Category_3,18,282.03,5076.539999999999
2394,2029-07-21,Product_C,Category_1,47,59.5,2796.5
2395,2029-07-22,Product_C,Category_4,51,414.19,21123.69
2396,2029-07-23,Product_C,Category_2,39,413.11,16111.29
2397,2029-07-24,Product_B,Category_1,65,68.1,4426.5
2398,2029-07-25,Product_B,Category_2,36,109.91,3956.7599999999998
2399,2029-07-26,Product_C,Category_4,87,132.69,11544.03
2400,2029-07-27,Product_B,Category_4,69,267.57,18462.329999999998
2401,2029-07-28,Product_A,Category_4,76,473.01,35948.76
2402,2029-07-29,Product_B,Category_3,80,335.99,26879.2
2403,2029-07-30,Product_C,Category_1,5,343.73,1718.65
2404,2029-07-31,Product_D,Category_1,80,152.79,12223.199999999999
2405,2029-08-01,Product_D,Category_3,3,315.83,947.49
2406,2029-08-02,Product_D,Category_2,40,113.54,4541.6
2407,2029-08-03,Product_A,Category_1,51,358.41,18278.91
2408,2029-08-04,Product_C,Category_1,17,125.08,2126.36
2409,2029-08-05,Product_C,Category_1,11,16.85,185.35000000000002
2410,2029-08-06,Product_A,Category_4,46,266.61,12264.060000000001
2411,2029-08-07,Product_C,Category_2,99,156.02,15445.980000000001
2412,2029-08-08,Product_A,Category_4,63,318.19,20045.97
2413,2029-08-09,Product_B,Category_3,36,375.57,13520.52
2414,2029-08-10,Product_A,Category_3,19,408.76,7766.44
2415,2029-08-11,Product_B,Category_4,76,490.92,37309.92
2416,2029-08-12,Product_A,Category_3,41,282.23,11571.43
2417,2029-08-13,Product_A,Category_4,2,246.41,492.82
2418,2029-08-14,Product_C,Category_2,27,130.33,3518.9100000000003
2419,2029-08-15,Product_B,Category_2,28,375.96,10526.88
2420,2029-08-16,Product_A,Category_3,94,246.53,23173.82
2421,2029-08-17,Product_D,Category_1,61,170.25,10385.25
2422,2029-08-18,Product_A,Category_2,37,221.73,8204.01
2423,2029-08-19,Product_C,Category_3,74,191.54,14173.96
2424,2029-08-20,Product_C,Category_3,35,489.47,17131.45
2425,2029-08-21,Product_B,Category_1,19,120.91,2297.29
2426,2029-08-22,Product_C,Category_1,59,213.12,12574.08
2427,2029-08-23,Product_A,Category_2,53,160.58,8510.74
2428,2029-08-24,Product_A,Category_2,82,94.1,7716.2
2429,2029-08-25,Product_A,Category_3,67,156.74,10501.58
